,logFC,AveExpr,t,P.Value,adj.P.Val,B,Comparison
Q8NCB2,0.0459365355438758,0.573599963404764,1.15580610787877,0.291554631382225,0.93773588490771,-4.91393376318786,OnlyComparison
O75369,0.0459315900955344,1.49070047582819,0.854451541706033,0.42553945067312,0.93773588490771,-5.15820828044628,OnlyComparison
P82970,0.0458850754021782,-0.114504200130759,0.651246888302638,0.53893236650275,0.93773588490771,-5.29167654856922,OnlyComparison
Q04637,0.0458495820266516,1.08043278428489,0.843334746905526,0.431262377656721,0.93773588490771,-5.16623296826719,OnlyComparison
P53597,0.0458038364048278,0.748930329963414,0.760103390422042,0.47589167628022,0.93773588490771,-5.22374484314668,OnlyComparison
O75061,0.0456874801425996,-0.586731764706056,0.447797864116555,0.669959943632101,0.942710200629587,-5.39402419241129,OnlyComparison
P18031,0.0456785230096984,0.762325531229943,0.847052588523783,0.429342172902801,0.93773588490771,-5.16355797661093,OnlyComparison
Q9Y3R0,0.045509556011148,-0.70647309050558,0.494650943194529,0.63837486032521,0.942710200629587,-5.37347377581341,OnlyComparison
Q8IY18,0.0454970164527079,-0.164701631565775,1.37052922687845,0.2194181984354,0.93773588490771,-4.71479343679995,OnlyComparison
O95848,0.0454883885128461,-1.24293508465502,0.780097281645224,0.464884921768001,0.93773588490771,-5.21035294694891,OnlyComparison
Q96KA5,0.0454417158295185,-0.923264116973041,0.544357546645251,0.605752050191258,0.938825152674534,-5.34965244804405,OnlyComparison
Q9Y6W5,0.045377263840123,-0.325954633710222,0.449349172450982,0.668901741436072,0.942710200629587,-5.39337386744198,OnlyComparison
O95453,0.0453771920054235,-0.904454647772683,0.58955402836114,0.576926532484802,0.93773588490771,-5.3262390470194,OnlyComparison
Q7Z2K8,0.0453707789700664,1.42709692355491,1.15279815309594,0.292696135257437,0.93773588490771,-4.91659628138261,OnlyComparison
Q96AE7,0.0453374773921207,-1.79617874484205,0.566133901961236,0.591761439828013,0.93773588490771,-5.33857682412011,OnlyComparison
Q09666,0.0451875060167202,-0.750226358972716,0.244814335797602,0.814730056569011,0.965264807068763,-5.46060936454748,OnlyComparison
P31939,0.0450756853148437,1.19435417034314,0.553943924228076,0.59956999950375,0.93773588490771,-5.34482415465774,OnlyComparison
Q9UL12,0.0449288421682748,-0.58630989086218,1.31173889295853,0.237400672431414,0.93773588490771,-4.77094428623002,OnlyComparison
Q01814,0.0449211633989254,-0.403188403047342,1.13891013171797,0.298015778998886,0.93773588490771,-4.9288380496948,OnlyComparison
P62826,0.0448814087904867,1.36144699819552,0.561240240846269,0.594889081318658,0.93773588490771,-5.34109924595505,OnlyComparison
Q15042,0.0448576547021336,0.207583378822591,1.21212455441499,0.270873150345243,0.93773588490771,-4.86337835704968,OnlyComparison
Q5JRA6,0.0448418270068983,0.524129580815573,0.924906825710129,0.390576782895031,0.93773588490771,-5.10557209750045,OnlyComparison
Q9UBB4,0.0448007798332115,0.535158168060538,0.545334290710092,0.605120517427687,0.938825152674534,-5.34916392656666,OnlyComparison
Q14789,0.0447791828863369,0.233457673028286,1.49026252388419,0.186570729331091,0.93773588490771,-4.59736350176791,OnlyComparison
Q5TH69,0.044674544241032,-0.354591263152227,0.793270122789348,0.45773167861516,0.93773588490771,-5.20138107708144,OnlyComparison
Q9NVH2,0.0445086876387946,-0.413859615787585,0.739635605849531,0.48734514664187,0.93773588490771,-5.23716761584618,OnlyComparison
Q9NRA0,0.0445028450610256,-1.7153502506006,0.73766888781795,0.48845555288427,0.93773588490771,-5.23844192876714,OnlyComparison
P61970,0.0444545592354889,0.942862969190598,0.529112948004152,0.615656873210736,0.942282802303242,-5.3571757629196,OnlyComparison
P35222,0.0443698141886533,1.34505580865202,1.2126067942628,0.270701659415302,0.93773588490771,-4.86293986361405,OnlyComparison
Q93070,0.0443571132077192,1.77844250460085,0.86479863467524,0.420263313193123,0.93773588490771,-5.15066904999367,OnlyComparison
Q8N183,0.0441999828613787,0.350160247148158,0.808279604082132,0.449676751622455,0.93773588490771,-5.19101646687473,OnlyComparison
Q15057,0.0440742371220646,-1.34463680869872,0.685909954779736,0.518294437081998,0.93773588490771,-5.27098296827733,OnlyComparison
Q92922,0.0439114989442623,0.50761929671819,0.900612401073694,0.402377612998331,0.93773588490771,-5.12406204083463,OnlyComparison
Q9H9F9,0.0437913769819833,-1.51238375877455,0.674092990516399,0.525271717342435,0.93773588490771,-5.27813837906419,OnlyComparison
Q8N111,0.0437681669317522,-0.438247495763157,0.478060595240012,0.649468951476103,0.942710200629587,-5.38096445515957,OnlyComparison
O75167,0.0436537847033511,-0.891386831765969,0.0983226018367903,0.924867673513313,0.986979111265126,-5.48485454818653,OnlyComparison
Q5M9Q1;Q8N5F7,0.0436445054626375,-1.40752488289665,0.348414574625404,0.739387795198791,0.954553426160696,-5.43128225371801,OnlyComparison
Q8NG27,0.0436124859198044,-0.549021690149619,0.930256243704563,0.388014328679511,0.93773588490771,-5.10145402709862,OnlyComparison
Q9NWT1,0.0435473720558425,0.268963642764663,0.614992961446639,0.561066898047339,0.93773588490771,-5.31234534232043,OnlyComparison
O43399,0.0435396011836779,0.0527889142605312,1.08680208016609,0.318704983067097,0.93773588490771,-4.973991159791,OnlyComparison
Q14697,0.0435297200035401,1.88607118474253,1.12882036222579,0.301931526363834,0.93773588490771,-4.93767816306161,OnlyComparison
P53634,0.0435088037424946,0.346116968539026,0.945288123098829,0.380883209342629,0.93773588490771,-5.08979342590263,OnlyComparison
Q8NI36,0.0434574614976263,-0.356278812786275,1.28701563594863,0.245348508737742,0.93773588490771,-4.79421911706875,OnlyComparison
P42574,0.0434347726457052,0.871956331154596,0.487159729194418,0.643371850691606,0.942710200629587,-5.37688495173487,OnlyComparison
P51858,0.0434096373459978,0.846897961240679,0.786289011007609,0.461512866881151,0.93773588490771,-5.20615042504527,OnlyComparison
Q96IG2,0.0432228743785089,-0.891937029303235,1.17126243095311,0.285748528583128,0.93773588490771,-4.90019101890654,OnlyComparison
Q14257,0.0431055250995672,0.290850515032878,0.672706984513482,0.52609405225307,0.93773588490771,-5.27897084161232,OnlyComparison
Q9HA82,0.043020650436991,-1.52218279352895,0.561577423962692,0.594673274189248,0.93773588490771,-5.3409260660317,OnlyComparison
P09936,0.0429302958160851,1.67779445309082,0.700235459287101,0.509917694345166,0.93773588490771,-5.26217060819547,OnlyComparison
Q08170,0.0428275576943837,1.86167949235301,0.777490343036741,0.466309851715404,0.93773588490771,-5.21211457610478,OnlyComparison
P23508,0.0428149978543566,0.627754878753334,1.02212479861444,0.346020429079135,0.93773588490771,-5.02821870461904,OnlyComparison
Q92551,0.0427920296747586,-1.29780032170205,0.615589388612732,0.560698279369376,0.93773588490771,-5.31201351711048,OnlyComparison
Q6P1K8;Q13888,0.042623937553673,-1.03764341478246,0.867467576903028,0.418910287510827,0.93773588490771,-5.14871348880496,OnlyComparison
P30043,0.0426139740464085,-0.861099733686388,0.913886485966807,0.395896612182285,0.93773588490771,-5.11400281882507,OnlyComparison
Q96PY5,0.0425164610375579,0.164264273038453,0.701268889951657,0.509316880534609,0.93773588490771,-5.26152908676111,OnlyComparison
Q8NBJ5,0.04251233408119,-0.0597905373422174,0.826770840566022,0.439893771070206,0.93773588490771,-5.17804295115478,OnlyComparison
P63151,0.0425091548333896,1.38005237728746,0.839051627216116,0.433482335389702,0.93773588490771,-5.16930373034562,OnlyComparison
O95721,0.0424999988958642,-0.0223095926870559,0.850408383067201,0.427614360837354,0.93773588490771,-5.16113592398258,OnlyComparison
O00592,0.0424881549283636,0.594741229008188,0.752535704584048,0.480104592183246,0.93773588490771,-5.22874178890582,OnlyComparison
O60641,0.0424875995181119,0.536618567734168,0.383925343544075,0.714225548768509,0.947161299999126,-5.41897578887782,OnlyComparison
Q13347,0.042404656304651,1.0713825583814,0.933018214896501,0.386696378497356,0.93773588490771,-5.09932129134473,OnlyComparison
Q8NC51,0.0423837978140613,1.39495307397103,0.732048316939328,0.491638419791829,0.93773588490771,-5.24206864804244,OnlyComparison
Q12888,0.0423645629584788,1.47674284484543,0.871393415009988,0.416925969582816,0.93773588490771,-5.1458289243587,OnlyComparison
Q9GZU8,0.0422994519310573,0.101250064171856,0.917317056781519,0.394234670203234,0.93773588490771,-5.11138605664742,OnlyComparison
O75569,0.0419715332071721,0.616506663960058,0.889772065352474,0.40772977042483,0.93773588490771,-5.1321984067375,OnlyComparison
P22087,0.041881804066803,1.46414842839998,1.02202968241223,0.346061955388197,0.93773588490771,-5.0282968918359,OnlyComparison
Q02252,0.0417696319796639,0.554960797892849,0.864318893357761,0.420506862895526,0.93773588490771,-5.1510200897625,OnlyComparison
Q99848,0.0417083197225016,0.695327299620145,0.667501510112583,0.529189951065308,0.93773588490771,-5.28208455441329,OnlyComparison
Q96PV6,0.0416579193252021,-0.503783709245014,1.08715383584769,0.318561415203114,0.93773588490771,-4.97369060346664,OnlyComparison
O94805,0.0416417036418038,-0.538515917700095,0.650725280391673,0.539246876115147,0.93773588490771,-5.29198105165022,OnlyComparison
Q14152,0.0415671422315445,1.6012728310481,0.890224262076854,0.407505440642528,0.93773588490771,-5.13186042765038,OnlyComparison
P04406,0.0414564135346276,2.6796248904912,0.602072477705278,0.569088642919761,0.93773588490771,-5.3194655271575,OnlyComparison
P09211,0.0414460718807634,1.71444890951365,1.19482625853791,0.277087028556664,0.93773588490771,-4.87904582833758,OnlyComparison
Q86SZ2,0.0413700545901758,-0.189440090448593,1.11096251700902,0.308967919838706,0.93773588490771,-4.95321132426229,OnlyComparison
Q13509,0.0411198193236086,2.63761038161005,0.807638830989146,0.45001854069794,0.93773588490771,-5.19146200481459,OnlyComparison
P48739,0.0410304403649233,0.482316950723835,0.792358570387304,0.458224153305383,0.93773588490771,-5.2020056911584,OnlyComparison
Q9UKA9,0.0409663567592458,0.542745215194573,0.733416429679693,0.490862377561185,0.93773588490771,-5.24118792132117,OnlyComparison
Q9H299,0.0409634637227692,-0.615867611739795,0.567265540507043,0.591039547878906,0.93773588490771,-5.33799077643177,OnlyComparison
Q7Z6Z7,0.0409543046572693,1.41239989903059,0.904538123556874,0.400452561225794,0.93773588490771,-5.12109805941442,OnlyComparison
P40763,0.0409263030520839,-1.04934896439898,0.816205703758368,0.445464360138695,0.93773588490771,-5.18548294383112,OnlyComparison
A5PKW4,0.0409031284695898,-1.30471416036959,0.214159209921572,0.837491313070836,0.970234892952381,-5.46737204699837,OnlyComparison
Q9P2R3,0.0408774082468535,1.00484043647752,0.968724322612532,0.36996875470238,0.93773588490771,-5.07135639150715,OnlyComparison
Q96P50,0.0408693415504183,-0.464748729690084,1.3460033015146,0.226765523518265,0.93773588490771,-4.73835096249541,OnlyComparison
Q13243,0.0407699539311028,0.571185086243281,1.00204291520851,0.354877052357629,0.93773588490771,-5.04462090266775,OnlyComparison
P13611,0.040753791223135,0.162165027895055,0.850364364943954,0.427636991460005,0.93773588490771,-5.16116774044864,OnlyComparison
O43242,0.0407263340688417,1.59098326745863,0.900521640392312,0.402422202067096,0.93773588490771,-5.12413045708988,OnlyComparison
Q9UBN7,0.0407188196133813,0.668312052697422,1.26571121584792,0.25238535421938,0.93773588490771,-4.81410417053728,OnlyComparison
Q7L5N1,0.0407040771283483,-0.533877978930872,0.83438035995738,0.435912984793416,0.93773588490771,-5.17263935298677,OnlyComparison
Q9BTC0,0.04065391977307,-0.921237260234564,1.08048632362599,0.321291851535049,0.93773588490771,-4.97937753462438,OnlyComparison
Q9HD26,0.0406326554958834,-0.273646089520961,0.910646583197482,0.397471091851249,0.93773588490771,-5.11646773960676,OnlyComparison
O75683,0.0406105342005984,0.0899584134392157,1.28878922203741,0.244770588066953,0.93773588490771,-4.79255644839962,OnlyComparison
Q4J6C6,0.040443961126813,0.55651021883911,1.15765845274805,0.290853557301514,0.93773588490771,-4.91229219203252,OnlyComparison
P21796,0.0404203006379396,2.19439891270622,0.630181309231168,0.551726222251174,0.93773588490771,-5.30380928065543,OnlyComparison
Q92820,0.040398989374773,0.941294898722172,0.900315820748239,0.402523331384512,0.93773588490771,-5.12428558751466,OnlyComparison
Q9UIF9,0.0403177980618358,-0.801717063614423,1.16577101423866,0.287799976099336,0.93773588490771,-4.90508532916297,OnlyComparison
P15170,0.0402480048142186,1.70223486896762,0.928893050352828,0.388666087800183,0.93773588490771,-5.10250502091321,OnlyComparison
Q9BX40,0.0402148725040467,-0.520244052800699,0.94824669573103,0.379491702708722,0.93773588490771,-5.08748309512859,OnlyComparison
O75781,0.0402124376224973,0.573871151829066,0.729531032635728,0.493068488298981,0.93773588490771,-5.24368568743572,OnlyComparison
P35250,0.0402062579978833,0.346378617830963,0.922997086023594,0.391494720823361,0.93773588490771,-5.10703819397614,OnlyComparison
O15118,0.0401680169283921,-0.206064054710868,0.809886131119553,0.448820646844125,0.93773588490771,-5.1898982339969,OnlyComparison
P46100,0.0401582804315181,0.685792061572721,0.87474833330803,0.415235783850669,0.93773588490771,-5.14335627066212,OnlyComparison
Q53H12,0.040136116779264,0.91531303033871,0.731210968304081,0.492113804543293,0.93773588490771,-5.24260703889069,OnlyComparison
Q9UKV3,0.0400977286640418,1.0032662764713,1.02322876528954,0.345538747206901,0.93773588490771,-5.027310879551,OnlyComparison
Q9UPQ3,0.0400222328706281,0.646810716576808,0.539706957297731,0.608764092031463,0.940964550415979,-5.3519677558798,OnlyComparison
O95490,0.0400041184623565,-0.522984478466564,0.955311139958628,0.376185072661021,0.93773588490771,-5.08194636648912,OnlyComparison
Q96M96,0.0399965172450304,0.266259104993327,1.04600735695172,0.33572027808477,0.93773588490771,-5.00843911864305,OnlyComparison
Q8WUM4,0.039811944780525,1.41692572707901,1.00265597008204,0.354604022495591,0.93773588490771,-5.04412334215753,OnlyComparison
Q15046,0.0397552621646116,1.14562082753383,0.86955993576021,0.417851829799449,0.93773588490771,-5.14717729161219,OnlyComparison
Q9Y2D5,0.0397067633020944,0.0432077662670548,0.334255649166045,0.749522136623642,0.956195312999602,-5.43587186196397,OnlyComparison
Q96PC5;Q96RT6,0.0396864840162773,-0.235078524023337,1.0040070590615,0.354002893902448,0.93773588490771,-5.04302607862799,OnlyComparison
Q9BRR6,0.0396743447430296,0.0160574543563318,0.48272696239226,0.646338381215006,0.942710200629587,-5.3788811060588,OnlyComparison
Q5ZPR3,0.0396312156829477,0.183216346244937,0.807134213372594,0.450287835311841,0.93773588490771,-5.19181268081915,OnlyComparison
Q9P2I0,0.0395284765771913,0.0367822987423234,0.946823959793955,0.380160364873981,0.93773588490771,-5.08859472450368,OnlyComparison
Q92616,0.0394910295604425,1.46616568534215,1.25050434283321,0.257516253887394,0.93773588490771,-4.82819743784882,OnlyComparison
P49589,0.039459110677347,1.15392514125082,0.909483343352144,0.398037549068819,0.93773588490771,-5.1173512113123,OnlyComparison
P53990,0.0394145194294654,0.871765566941514,0.509675896672437,0.62841512656845,0.942710200629587,-5.36648983458752,OnlyComparison
Q13480,0.0393818080577188,-1.15034529021634,0.574195275560024,0.586630153984855,0.93773588490771,-5.33437958599551,OnlyComparison
A0MZ66,0.0393556848116603,1.2785061824628,0.850703737200881,0.427462536012488,0.93773588490771,-5.160922409114,OnlyComparison
Q13217,0.0392922870925678,0.0291488564745172,1.09375396713404,0.315877506002235,0.93773588490771,-4.96804020818007,OnlyComparison
Q0VDG4,0.0392668823733795,-0.798097851767935,0.497293951863813,0.636616780667358,0.942710200629587,-5.37225897605736,OnlyComparison
Q9UGL1,0.0392544222167616,-0.186938608571565,0.697582943910841,0.51146195451788,0.93773588490771,-5.26381364268658,OnlyComparison
P20339,0.0392436077289359,-0.479612152247731,0.565006118052216,0.592481382445788,0.93773588490771,-5.33915984938793,OnlyComparison
Q9NVU0,0.0392214699957607,-1.32018800573104,0.728321600783552,0.493756568007332,0.93773588490771,-5.24446099425113,OnlyComparison
Q13445,0.0392115009705273,-0.400431184495324,0.574859033560464,0.586208818163227,0.93773588490771,-5.33403166985003,OnlyComparison
O75083,0.039138287483292,1.84694526815083,0.700209845692536,0.509932591481421,0.93773588490771,-5.26218649843263,OnlyComparison
P31689,0.0391292630362968,0.803501079130057,0.416986280395184,0.691146838939527,0.942786197305365,-5.40650776403359,OnlyComparison
Q9NZN8,0.0390461079605759,-0.312145228656797,0.558922862924183,0.596373495112227,0.93773588490771,-5.34228698311322,OnlyComparison
Q8IYB3,0.0390434716539176,0.684805770067221,0.905059711698927,0.400197317898996,0.93773588490771,-5.12070355684513,OnlyComparison
P20042,0.0389590410911858,1.07928879203202,0.892496178424684,0.406379776020567,0.93773588490771,-5.13016047995672,OnlyComparison
