kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
CDKL5	CMGC	4	52	2	11	166	5472	2.5356811862835964	1.3423733653978813	0.07489777442215526	0.45557092662210774	1.1255310871141173	0.3414439992779086	5.9934282584885	2.583381464901676	0.04280546488630764	1.0000000000301261	1.3685007819573995	1.30836093350113e-11	downregulated set	0.16684941520467836	-2.583381464901676	0.04280546488630764	1.0000000000301261	1.3685007819573995	1.30836093350113e-11
OSR1	STE	2	52	0	11	156	5472	1.3491124260355032	0.43201057788255764	0.4410390681347283	0.6395201235105361	0.3555229381425478	0.194145785208659	1.5944055944055946	0.6730186773863525	0.9999999999947541	1.0000000000301261	2.2782718561114442e-12	1.30836093350113e-11	downregulated set	0.6271929824561403	-0.6730186773863525	0.9999999999947541	1.0000000000301261	2.2782718561114442e-12	1.30836093350113e-11
DYRK1A	CMGC	4	52	2	11	356	5472	1.1823681936041486	0.24167936577840787	0.44239012242068376	0.6395201235105361	0.35419457841692464	0.194145785208659	2.794688457609806	1.4826874652822029	0.15846142013682352	1.0000000000301261	0.8000764562295618	1.30836093350113e-11	downregulated set	0.3578216374269006	-1.4826874652822029	0.15846142013682352	1.0000000000301261	0.8000764562295618	1.30836093350113e-11
DYRK1B	CMGC	3	52	0	11	483	5472	0.6536072623029145	-0.6135040813698112	0.31666454122373405	0.6230929338302585	0.4994005643926095	0.20544717382295896	0.5149632975719932	-0.9574584825871726	0.3622829952457437	1.0000000000301261	0.4409520502995959	1.30836093350113e-11	upregulated set	0.6536072623029145	-0.6135040813698112	0.31666454122373405	0.6230929338302585	0.4994005643926095	0.20544717382295896
LOK	STE	0	52	0	11	74	5472	0.7110187110187111	-0.49204056888414405	0.49431394741272167	0.6540485854412867	0.305997135444694	0.18438998928227698	3.3611793611793614	1.7489675306196508	1.0000000000083518	1.0000000000301261	3.6271248999317326e-12	1.30836093350113e-11	downregulated set	0.2975146198830409	-1.7489675306196508	1.0000000000083518	1.0000000000301261	3.6271248999317326e-12	1.30836093350113e-11
VRK1	CK1	2	52	0	11	236	5472	0.8917861799217732	-0.16523025261703542	0.6102561561931011	0.6865346309495158	0.21448783077647174	0.1633375507055387	1.053929121725732	0.07577784688675956	0.999999999995271	1.0000000000301261	2.0537764218967194e-12	1.30836093350113e-11	downregulated set	0.948830409356725	-0.07577784688675956	0.999999999995271	1.0000000000301261	2.0537764218967194e-12	1.30836093350113e-11
VRK2	CK1	3	52	0	11	272	5472	1.160633484162896	0.2149124562156226	0.48316998416827794	0.6540485854412867	0.31590005310171165	0.18438998928227698	0.9144385026737969	-0.12904194500173866	0.5710884923533008	1.0000000000301261	0.24329659094328937	1.30836093350113e-11	upregulated set	1.160633484162896	0.2149124562156226	0.48316998416827794	0.6540485854412867	0.31590005310171165	0.18438998928227698
HGK	STE	1	52	0	11	112	5472	0.9395604395604397	-0.08994212531279826	0.7120279091943575	0.7476147929469822	0.1475029830884913	0.12632211388538755	2.220779220779221	1.1510659741909965	1.0000000000067104	1.0000000000301261	2.914294036660911e-12	1.30836093350113e-11	downregulated set	0.4502923976608187	-1.1510659741909965	1.0000000000067104	1.0000000000301261	2.914294036660911e-12	1.30836093350113e-11
QIK	CAMK	1	52	0	11	238	5472	0.4421460892049128	-1.1774049665631379	0.33466500788856496	0.6230929338302585	0.47538969450018864	0.20544717382295896	1.0450725744843392	0.06360313294065711	1.0000000000184668	1.0000000000301261	8.020022241009671e-12	1.30836093350113e-11	downregulated set	0.9568713450292398	-0.06360313294065711	1.0000000000184668	1.0000000000301261	8.020022241009671e-12	1.30836093350113e-11
MELK	CAMK	0	52	0	11	123	5472	0.4277673545966229	-1.2251017085944342	0.3083736206291036	0.6230929338302585	0.510922780119179	0.20544717382295896	2.022172949002217	1.0159063909093606	1.0000000000221565	1.0000000000301261	9.622445192148721e-12	1.30836093350113e-11	downregulated set	0.4945175438596492	-1.0159063909093606	1.0000000000221565	1.0000000000301261	9.622445192148721e-12	1.30836093350113e-11
MAPKAPK3	CAMK	3	52	0	11	188	5472	1.6792144026186582	0.7477864457883246	0.26753816426207666	0.5917084946818192	0.572614257208386	0.2278921958624877	1.3230174081237913	0.4038320445709635	1.0000000000039453	1.0000000000301261	1.7134170425685006e-12	1.30836093350113e-11	upregulated set	1.6792144026186582	0.7477864457883246	0.26753816426207666	0.5917084946818192	0.572614257208386	0.2278921958624877
MAK	CMGC	2	52	0	11	204	5472	1.0316742081447965	0.04498745477331026	0.5834714815466406	0.6860329626201834	0.23398036619890833	0.16365501674203417	1.219251336898396	0.28599555427710527	1.0000000000003362	1.0000000000301261	1.4599917843614314e-13	1.30836093350113e-11	downregulated set	0.8201754385964911	-0.28599555427710527	1.0000000000003362	1.0000000000301261	1.4599917843614314e-13	1.30836093350113e-11
MAPKAPK2	CAMK	6	52	0	11	300	5472	2.1046153846153848	1.0735566069700813	0.06582407361261453	0.4243551979706851	1.181615244303333	0.3722704737367454	0.8290909090909092	-0.27039779424728005	0.5381955531541578	1.0000000000301261	0.2690598949196994	1.30836093350113e-11	upregulated set	2.1046153846153848	1.0735566069700813	0.06582407361261453	0.4243551979706851	1.181615244303333	0.3722704737367454
MAPKAPK5	CAMK	5	52	0	11	207	5472	2.5418060200668897	1.3458539341328428	0.0479088217996903	0.3722146924437477	1.3195845094212297	0.4292064879454239	1.2015810276679841	0.26493393874927534	1.000000000004018	1.0000000000301261	1.7449505507246674e-12	1.30836093350113e-11	upregulated set	2.5418060200668897	1.3458539341328428	0.0479088217996903	0.3722146924437477	1.3195845094212297	0.4292064879454239
TNIK	STE	1	52	0	11	99	5472	1.062937062937063	0.08805617666519605	0.6149665834802669	0.6865346309495158	0.21114848260574742	0.1633375507055387	2.512396694214876	1.329064276168991	1.0000000000105123	1.0000000000301261	4.565415524879231e-12	1.30836093350113e-11	downregulated set	0.3980263157894737	-1.329064276168991	1.0000000000105123	1.0000000000301261	4.565415524879231e-12	1.30836093350113e-11
RAF1	TKL	3	52	0	11	196	5472	1.610675039246468	0.6876654533507538	0.2881933751008065	0.6133085534495315	0.5403160068330366	0.2123209784234981	1.2690166975881263	0.34371105213339254	0.9999999999953109	1.0000000000301261	2.0364667438720064e-12	1.30836093350113e-11	upregulated set	1.610675039246468	0.6876654533507538	0.2881933751008065	0.6133085534495315	0.5403160068330366	0.2123209784234981
TSSK1	CAMK	2	52	0	11	269	5472	0.7823849013440092	-0.3540495658118184	0.5266553249547888	0.6683213629656419	0.27847352035243206	0.17501465638369776	0.9246367015883744	-0.1130414663080236	0.5747189806103723	1.0000000000301261	0.24054445966423657	1.30836093350113e-11	downregulated set	1.0815058479532165	0.1130414663080236	0.5747189806103723	1.0000000000301261	0.24054445966423657	1.30836093350113e-11
TSSK2	CAMK	5	52	1	11	328	5472	1.604127579737336	0.6817888870140845	0.20222858519473821	0.5767187058158775	0.6941574564853503	0.239035962060811	1.5166297117516632	0.600868891630517	0.4940479055857369	1.0000000000301261	0.30623093746741453	1.30836093350113e-11	upregulated set	1.604127579737336	0.6817888870140845	0.20222858519473821	0.5767187058158775	0.6941574564853503	0.239035962060811
P70S6K	AGC	6	52	0	11	136	5472	4.642533936651584	2.2149124562156226	0.001996359897326847	0.07561213111125432	2.699761162781365	1.1214085212710037	1.8288770053475938	0.8709580549982613	0.999999999996617	1.0000000000301261	1.4692011116697456e-12	1.30836093350113e-11	upregulated set	4.642533936651584	2.2149124562156226	0.001996359897326847	0.07561213111125432	2.699761162781365	1.1214085212710037
CDKL1	CMGC	2	52	1	11	157	5472	1.340519353258207	0.4227920478531789	0.4442648240189589	0.6395201235105361	0.35235807194759644	0.194145785208659	3.1685002895193977	1.6638001473569737	0.27525437867870167	1.0000000000301261	0.5602657636518593	1.30836093350113e-11	downregulated set	0.31560672514619886	-1.6638001473569737	0.27525437867870167	1.0000000000301261	0.5602657636518593	1.30836093350113e-11
BRSK1	CAMK	5	52	0	11	301	5472	1.7480194224380272	0.8057212148724661	0.15893048149422961	0.5410779313792312	0.7987928008719083	0.266740179014516	0.8263364542434309	-0.2751987805111015	0.5370533283560819	1.0000000000301261	0.2699825875576972	1.30836093350113e-11	upregulated set	1.7480194224380272	0.8057212148724661	0.15893048149422961	0.5410779313792312	0.7987928008719083	0.266740179014516
BRSK2	CAMK	2	52	0	11	258	5472	0.815742397137746	-0.2938144586784484	0.554061965028672	0.6829610930477605	0.2564416620493126	0.16560403651751973	0.9640591966173362	-0.05280635917465347	0.5882110046164392	1.0000000000301261	0.23046685470231196	1.30836093350113e-11	downregulated set	1.037280701754386	0.05280635917465347	0.5882110046164392	1.0000000000301261	0.23046685470231196	1.30836093350113e-11
PRP4	CMGC	6	52	2	11	559	5472	1.129489472959956	0.1756708246227719	0.44285715558734484	0.6395201235105361	0.35373633369592133	0.194145785208659	1.7798015937550822	0.8317164234054105	0.31252205960958684	1.0000000000301261	0.5051193222284187	1.30836093350113e-11	downregulated set	0.561860380116959	-0.8317164234054105	0.31252205960958684	1.0000000000301261	0.5051193222284187	1.30836093350113e-11
CK1A2	CK1	3	52	1	11	172	5472	1.8354203935599287	0.8761105427638641	0.22694294742467888	0.5767187058158775	0.6440833090310091	0.239035962060811	2.892177589852009	1.532156141546503	0.2974181752283066	1.0000000000301261	0.5266324952620368	1.30836093350113e-11	downregulated set	0.3457602339181286	-1.532156141546503	0.2974181752283066	1.0000000000301261	0.5266324952620368	1.30836093350113e-11
MSK1	AGC	5	52	0	11	115	5472	4.575250836120402	2.193850840687793	0.00511921921077385	0.11079453006174833	2.2907962730691924	0.9554816802451253	2.1628458498023715	1.1129308453042255	1.0000000000301261	1.0000000000301261	1.30836093350113e-11	1.30836093350113e-11	upregulated set	4.575250836120402	2.193850840687793	0.00511921921077385	0.11079453006174833	2.2907962730691924	0.9554816802451253
MSK2	AGC	3	52	0	11	114	5472	2.7692307692307696	1.4694852833012204	0.09702704220451489	0.46448829890982113	1.0131072075540095	0.3330252219995194	2.181818181818182	1.1255308820838592	1.0000000000183653	1.0000000000301261	7.975952475788998e-12	1.30836093350113e-11	upregulated set	2.7692307692307696	1.4694852833012204	0.09702704220451489	0.46448829890982113	1.0131072075540095	0.3330252219995194
GRK1	AGC	4	52	0	11	651	5472	0.6465792272243885	-0.6291009364208298	0.24497245946489038	0.5767187058158775	0.610882737573143	0.239035962060811	0.382069543359866	-1.388092836917035	0.24866104287213925	1.0000000000301261	0.6043922492733311	1.30836093350113e-11	upregulated set	0.6465792272243885	-0.6291009364208298	0.24497245946489038	0.5767187058158775	0.610882737573143	0.239035962060811
GRK3	AGC	0	52	2	11	581	5472	0.09056004236727128	-3.464981556659723	0.0030059806784688103	0.08622668215391474	2.5220138152532177	1.0643583244405732	1.712408073853857	0.7760265428440718	0.32961850445081375	1.0000000000301261	0.4819884154357905	1.30836093350113e-11	downregulated set	0.5839729532163743	-0.7760265428440718	0.32961850445081375	1.0000000000301261	0.4819884154357905	1.30836093350113e-11
STK33	CAMK	2	52	0	11	109	5472	1.9308398023994355	0.9492284719678794	0.28094898861306233	0.6133085534495315	0.5513725269809223	0.2123209784234981	2.281901584653878	1.1902365714716743	1.0000000000012415	1.0000000000301261	5.391554865496082e-13	1.30836093350113e-11	downregulated set	0.4382309941520468	-1.1902365714716743	1.0000000000012415	1.0000000000301261	5.391554865496082e-13	1.30836093350113e-11
GRK2	AGC	1	52	3	11	571	5472	0.18429206520274824	-2.439934138618037	0.023368809897041896	0.22841127092915142	1.6313634043518173	0.6412824696837851	2.6135965610571565	1.386036461606914	0.0996112979840255	1.0000000000301261	1.0016914007946707	1.30836093350113e-11	downregulated set	0.382614522417154	-1.386036461606914	0.0996112979840255	1.0000000000301261	1.0016914007946707	1.30836093350113e-11
GRK5	AGC	4	52	2	11	576	5472	0.7307692307692308	-0.4525122046975065	0.34993537120194074	0.6309742996387178	0.4560121571414728	0.19998832974539985	1.7272727272727275	0.7884958948062885	0.3257359620469844	1.0000000000301261	0.4871342916150707	1.30836093350113e-11	downregulated set	0.5789473684210525	-0.7884958948062885	0.3257359620469844	1.0000000000301261	0.4871342916150707	1.30836093350113e-11
IRAK1	TKL	3	52	0	11	201	5472	1.5706084959816302	0.6513236062870331	0.30117955984241457	0.6230929338302585	0.5211745057411615	0.20544717382295896	1.237449118046133	0.3073692050696719	0.9999999999944494	1.0000000000301261	2.4105775845232696e-12	1.30836093350113e-11	upregulated set	1.5706084959816302	0.6513236062870331	0.30117955984241457	0.6230929338302585	0.5211745057411615	0.20544717382295896
IRE2	Other	2	52	0	11	125	5472	1.6836923076923078	0.7516285120827187	0.3368600977624572	0.6230929338302585	0.4725504296478462	0.20544717382295896	1.989818181818182	0.9926366115865136	1.0000000000136344	1.0000000000301261	5.921356375583437e-12	1.30836093350113e-11	downregulated set	0.5025584795321637	-0.9926366115865136	1.0000000000136344	1.0000000000301261	5.921356375583437e-12	1.30836093350113e-11
GRK4	AGC	4	52	1	11	570	5472	0.7384615384615385	-0.4374053123072983	0.3593709015990532	0.6390359720381168	0.44445709079569307	0.1944746942391804	0.8727272727272727	-0.19639721280350353	0.6797029466018403	1.0000000000301261	0.16768084734984987	1.30836093350113e-11	downregulated set	1.1458333333333335	0.19639721280350353	0.6797029466018403	1.0000000000301261	0.16768084734984987	1.30836093350113e-11
GRK7	AGC	3	52	1	11	619	5472	0.5100037280974277	-0.9714203017483026	0.14735339340126155	0.5410779313792312	0.8316398583313732	0.266740179014516	0.8036422382141284	-0.315374702965664	0.6417446933491994	1.0000000000301261	0.19263771386600678	1.30836093350113e-11	downregulated set	1.2443347953216375	0.315374702965664	0.6417446933491994	1.0000000000301261	0.19263771386600678	1.30836093350113e-11
GRK6	AGC	5	52	3	11	752	5472	0.6996726677577743	-0.5152479600454691	0.2643857709110524	0.5890359454856535	0.5777619220347374	0.22985820190264994	1.9845261121856865	0.9887945452921194	0.18467104420458766	1.0000000000301261	0.7336011951282521	1.30836093350113e-11	downregulated set	0.5038986354775828	-0.9887945452921194	0.18467104420458766	1.0000000000301261	0.7336011951282521	1.30836093350113e-11
IRE1	Other	2	52	0	11	102	5472	2.063348416289593	1.0449874547733102	0.2563586303649662	0.5796766044819759	0.5911520573661982	0.23681422722870077	2.438502673796792	1.2859955542771053	1.0000000000163778	1.0000000000301261	7.112782960492145e-12	1.30836093350113e-11	downregulated set	0.41008771929824556	-1.2859955542771053	1.0000000000163778	1.0000000000301261	7.112782960492145e-12	1.30836093350113e-11
PRPK	Other	3	52	0	11	448	5472	0.7046703296703297	-0.5049796245916421	0.3762660261456744	0.6390359720381168	0.42450499327608876	0.1944746942391804	0.5551948051948052	-0.8489340258090035	0.39120588595821554	1.0000000000301261	0.40759461957987725	1.30836093350113e-11	upregulated set	0.7046703296703297	-0.5049796245916421	0.3762660261456744	0.6390359720381168	0.42450499327608876	0.1944746942391804
RIPK1	TKL	3	52	0	11	146	5472	2.1622760800842995	1.1125507385859448	0.1644018607071123	0.5414539542853808	0.784093271405103	0.26643847024835327	1.7036114570361147	0.7685963373685835	1.000000000009782	1.0000000000301261	4.248248221133073e-12	1.30836093350113e-11	upregulated set	2.1622760800842995	1.1125507385859448	0.1644018607071123	0.5414539542853808	0.784093271405103	0.26643847024835327
MARK4	CAMK	5	52	0	11	410	5472	1.2833020637898687	0.359860792126722	0.35192955986449936	0.6309742996387178	0.4535442536340313	0.19998832974539985	0.6066518847006651	-0.7210592032568457	0.4249719123881968	1.0000000000301261	0.3716397727683172	1.30836093350113e-11	upregulated set	1.2833020637898687	0.359860792126722	0.35192955986449936	0.6309742996387178	0.4535442536340313	0.19998832974539985
MARK3	CAMK	3	52	0	11	398	5472	0.793196752995748	-0.33424932307768696	0.47192768413503927	0.6540485854412867	0.3261245454067234	0.18438998928227698	0.6249428962996803	-0.6782037242950482	0.4361726184146476	1.0000000000301261	0.3603416015832651	1.30836093350113e-11	upregulated set	0.793196752995748	-0.33424932307768696	0.47192768413503927	0.6540485854412867	0.3261245454067234	0.18438998928227698
MARK2	CAMK	5	52	0	11	462	5472	1.138861138861139	0.18759185021611058	0.4516742786510057	0.6395201235105361	0.3451746403617732	0.194145785208659	0.538370720188902	-0.893328145167457	0.37939390145367313	1.0000000000301261	0.42090965443392553	1.30836093350113e-11	upregulated set	1.138861138861139	0.18759185021611058	0.4516742786510057	0.6395201235105361	0.3451746403617732	0.194145785208659
MARK1	CAMK	3	52	0	11	400	5472	0.7892307692307693	-0.3414808923087627	0.4678919605434228	0.6533237974408161	0.32985441691858003	0.18487152226480452	0.6218181818181818	-0.6854352935261241	0.4342873951418685	1.0000000000301261	0.3622227755186676	1.30836093350113e-11	upregulated set	0.7892307692307693	-0.3414808923087627	0.4678919605434228	0.6533237974408161	0.32985441691858003	0.18487152226480452
NEK8	Other	1	52	0	11	70	5472	1.5032967032967035	0.5881297797998395	0.49126791733331987	0.6540485854412867	0.30868159690742897	0.18438998928227698	3.5532467532467535	1.8291378793036344	0.999999999996056	1.0000000000301261	1.7128384460953263e-12	1.30836093350113e-11	downregulated set	0.28143274853801165	-1.8291378793036344	0.999999999996056	1.0000000000301261	1.7128384460953263e-12	1.30836093350113e-11
NEK9	Other	1	52	0	11	141	5472	0.7463175122749591	-0.42213855565398783	0.6118161194020391	0.6865346309495158	0.21337908492712465	0.1633375507055387	1.7640232108317215	0.8188695438498071	0.9999999999848872	1.0000000000301261	6.5634056029045786e-12	1.30836093350113e-11	downregulated set	0.5668859649122807	-0.8188695438498071	0.9999999999848872	1.0000000000301261	6.5634056029045786e-12	1.30836093350113e-11
NEK4	Other	0	52	0	11	121	5472	0.43483788938334395	-1.2014504405297888	0.31439674008304874	0.6230929338302585	0.5025219657219531	0.20544717382295896	2.055597295266717	1.0395576589740063	1.000000000016858	1.0000000000301261	7.321366991504155e-12	1.30836093350113e-11	downregulated set	0.48647660818713445	-1.0395576589740063	1.000000000016858	1.0000000000301261	7.321366991504155e-12	1.30836093350113e-11
NEK5	Other	1	52	0	11	141	5472	0.7463175122749591	-0.42213855565398783	0.6118161194020391	0.6865346309495158	0.21337908492712465	0.1633375507055387	1.7640232108317215	0.8188695438498071	0.9999999999848872	1.0000000000301261	6.5634056029045786e-12	1.30836093350113e-11	downregulated set	0.5668859649122807	-0.8188695438498071	0.9999999999848872	1.0000000000301261	6.5634056029045786e-12	1.30836093350113e-11
NEK6	Other	4	52	1	11	251	5472	1.676984370211462	0.7458692427940338	0.2176742203315302	0.5767187058158775	0.6621930024275227	0.239035962060811	1.9818906193408186	0.9868773422978286	0.4043089520131211	1.0000000000301261	0.39328664262165813	1.30836093350113e-11	downregulated set	0.5045687134502924	-0.9868773422978286	0.4043089520131211	1.0000000000301261	0.39328664262165813	1.30836093350113e-11
NEK7	Other	4	52	0	11	183	5472	2.300126103404792	1.2017129584607633	0.0981097397037246	0.46448829890982113	1.0082878765179373	0.3330252219995194	1.3591654247391953	0.44272105796455824	1.000000000008608	1.0000000000301261	3.738408289571038e-12	1.30836093350113e-11	upregulated set	2.300126103404792	1.2017129584607633	0.0981097397037246	0.46448829890982113	1.0082878765179373	0.3330252219995194
COT	STE	1	52	1	11	232	5472	0.453580901856764	-1.1405681983827662	0.34855466968281346	0.6309742996387178	0.4577290945258298	0.19998832974539985	2.1442006269592477	1.1004399011210286	0.38004803848790497	1.0000000000301261	0.42016150461577667	1.30836093350113e-11	downregulated set	0.46637426900584794	-1.1004399011210286	0.38004803848790497	1.0000000000301261	0.42016150461577667	1.30836093350113e-11
RSK4	AGC	7	52	0	11	120	5472	6.138461538461539	2.6178771231938915	0.00016281254846918494	0.03390349125987159	3.7883121257311902	1.4697555774067637	2.0727272727272728	1.0515303006400822	1.0000000000115292	1.0000000000301261	5.0070775045557686e-12	1.30836093350113e-11	upregulated set	6.138461538461539	2.6178771231938915	0.00016281254846918494	0.03390349125987159	3.7883121257311902	1.4697555774067637
CLK4	CMGC	3	52	1	11	329	5472	0.9595510872106617	-0.059568476269279524	0.6183076148265345	0.6865346309495158	0.2087954048729827	0.1633375507055387	1.5120198949986183	0.596477122513359	0.4951277412559647	1.0000000000301261	0.30528274012606355	1.30836093350113e-11	downregulated set	0.6613669590643275	-0.596477122513359	0.4951277412559647	1.0000000000301261	0.30528274012606355	1.30836093350113e-11
CLK3	CMGC	2	52	1	11	441	5472	0.4772370486656201	-1.0672220488127149	0.2008011060618887	0.5767187058158775	0.6972338993195883	0.239035962060811	1.1280148423005567	0.1737860506910802	0.6036302681669419	1.0000000000301261	0.2192289912816388	1.30836093350113e-11	downregulated set	0.8865131578947367	-0.1737860506910802	0.6036302681669419	1.0000000000301261	0.2192289912816388	1.30836093350113e-11
RSK2	AGC	7	52	0	11	127	5472	5.800121138703815	2.536083032030244	0.000227409982545498	0.03390349125987159	3.6431904751396225	1.4697555774067637	1.9584824624194703	0.9697362094764349	1.0000000000081524	1.0000000000301261	3.540528293435962e-12	1.30836093350113e-11	upregulated set	5.800121138703815	2.536083032030244	0.000227409982545498	0.03390349125987159	3.6431904751396225	1.4697555774067637
CLK2	CMGC	2	52	1	11	461	5472	0.4565326213916236	-1.1312101436845323	0.17643640371196456	0.5627392665760554	0.7534118029904707	0.2496927797770134	1.079077105107474	0.10979795581926267	0.6206060985467718	1.0000000000301261	0.20718396102353018	1.30836093350113e-11	downregulated set	0.92671783625731	-0.10979795581926267	0.6206060985467718	1.0000000000301261	0.20718396102353018	1.30836093350113e-11
RSK3	AGC	5	52	0	11	98	5472	5.368916797488227	2.4246310475169603	0.0026516794035287327	0.08622668215391474	2.576478984677115	1.0643583244405732	2.5380333951762526	1.3437110521333926	1.0000000000026081	1.0000000000301261	1.132699042212014e-12	1.30836093350113e-11	upregulated set	5.368916797488227	2.4246310475169603	0.0026516794035287327	0.08622668215391474	2.576478984677115	1.0643583244405732
CDK9	CMGC	6	52	0	11	479	5472	1.3181307210534767	0.39849345172978157	0.30421363032053544	0.6230929338302585	0.5168213312416673	0.20544717382295896	0.519263617384703	-0.9454609494875797	0.36548708682261016	1.0000000000301261	0.43712796267535337	1.30836093350113e-11	upregulated set	1.3181307210534767	0.39849345172978157	0.30421363032053544	0.6230929338302585	0.5168213312416673	0.20544717382295896
CLK1	CMGC	3	52	1	11	310	5472	1.018362282878412	0.026250892191724474	0.571990794069981	0.6831066373074528	0.24261096092162884	0.16551149488478564	1.604692082111437	0.6822964909743631	0.4742483174782369	1.0000000000301261	0.323994201211495	1.30836093350113e-11	downregulated set	0.623172514619883	-0.6822964909743631	0.4742483174782369	1.0000000000301261	0.323994201211495	1.30836093350113e-11
CDK8	CMGC	4	52	3	11	735	5472	0.5726844583987442	-0.8041876429789209	0.15641001033589333	0.5410779313792312	0.8057354552754143	0.266740179014516	2.030426716141002	1.02178295724603	0.17584396955355816	1.0000000000301261	0.7548725209183824	1.30836093350113e-11	downregulated set	0.4925073099415205	-1.02178295724603	0.17584396955355816	1.0000000000301261	0.7548725209183824	1.30836093350113e-11
CDK7	CMGC	3	52	4	11	418	5472	0.7552447552447552	-0.404983834614921	0.432306129432587	0.6395201235105361	0.36420860679834394	0.194145785208659	4.760330578512397	2.251061764167718	0.007380424701760082	0.5590671711583263	2.131918646263157	0.2525360090888144	downregulated set	0.21006944444444445	-2.251061764167718	0.007380424701760082	0.5590671711583263	2.131918646263157	0.2525360090888144
MAP3K15	STE	0	52	0	11	111	5472	0.47401247401247404	-1.0770030696053001	0.3462862873303524	0.6309742996387178	0.4605647058362508	0.19998832974539985	2.2407862407862407	1.1640050298984947	1.0000000000154199	1.0000000000301261	6.696772091427671e-12	1.30836093350113e-11	downregulated set	0.44627192982456143	-1.1640050298984947	1.0000000000154199	1.0000000000301261	6.696772091427671e-12	1.30836093350113e-11
CDK6	CMGC	4	52	0	11	416	5472	1.0118343195266273	0.016973078603713623	0.5657532486963297	0.6829610930477605	0.24737294353878658	0.16560403651751973	0.5979020979020979	-0.7420188218924916	0.41947019287973775	1.0000000000301261	0.37729889425786023	1.30836093350113e-11	upregulated set	1.0118343195266273	0.016973078603713623	0.5657532486963297	0.6829610930477605	0.24737294353878658	0.16560403651751973
CDK5	CMGC	5	52	0	11	506	5472	1.0398297354819095	0.05634731693785805	0.5334299024312824	0.6706608316874629	0.27292264275768335	0.17349705683024672	0.4915558749550844	-1.0245726784457097	0.3443498057316039	1.0000000000301261	0.4630001576901791	1.30836093350113e-11	upregulated set	1.0398297354819095	0.05634731693785805	0.5334299024312824	0.6706608316874629	0.27292264275768335	0.17349705683024672
CDK4	CMGC	3	52	1	11	375	5472	0.8418461538461538	-0.24837148791728145	0.5193712423876395	0.666819857811249	0.2845221009487652	0.17599147541656684	1.3265454545454545	0.40767411086535726	0.5425932510273465	1.0000000000301261	0.2655256124539114	1.30836093350113e-11	downregulated set	0.7538377192982456	-0.40767411086535726	0.5425932510273465	1.0000000000301261	0.2655256124539114	1.30836093350113e-11
CDK3	CMGC	6	52	0	11	357	5472	1.768584356819651	0.8225950334368624	0.12366845579607234	0.5277681986790129	0.9077410620581929	0.2775567822749633	0.6967150496562262	-0.521359367780499	0.4764969358635567	1.0000000000301261	0.32193988776821053	1.30836093350113e-11	upregulated set	1.768584356819651	0.8225950334368624	0.12366845579607234	0.5277681986790129	0.9077410620581929	0.2775567822749633
MRCKB	AGC	0	52	0	11	50	5472	1.0523076923076924	0.07355660697008111	1.000000000010436	1.000000000010436	4.5323390927767995e-12	4.5323390927767995e-12	4.974545454545455	2.314564706473876	1.0000000000053217	1.0000000000301261	2.3112036390821135e-12	1.30836093350113e-11	downregulated set	0.2010233918128655	-2.314564706473876	1.0000000000053217	1.0000000000301261	2.3112036390821135e-12	1.30836093350113e-11
CDK2	CMGC	9	52	0	11	536	5472	1.766934557979334	0.8212486077293456	0.06555893880052309	0.4243551979706851	1.1833680849491144	0.3722704737367454	0.4640434192672999	-1.1076682942091718	0.3221719031663045	1.0000000000301261	0.49191233738639395	1.30836093350113e-11	upregulated set	1.766934557979334	0.8212486077293456	0.06555893880052309	0.4243551979706851	1.1833680849491144	0.3722704737367454
MRCKA	AGC	0	52	0	11	75	5472	0.7015384615384617	-0.5114058937510749	0.48959755745968214	0.6540485854412867	0.31016075749735617	0.18438998928227698	3.316363636363637	1.7296022057527198	1.000000000008128	1.0000000000301261	3.529920691303962e-12	1.30836093350113e-11	downregulated set	0.3015350877192982	-1.7296022057527198	1.000000000008128	1.0000000000301261	3.529920691303962e-12	1.30836093350113e-11
AAK1	Other	2	52	0	11	318	5472	0.6618287373004355	-0.5954701585395495	0.4126495032474394	0.6390359720381168	0.3844186733633734	0.1944746942391804	0.7821612349914236	-0.3544620590357548	0.5179696455791258	1.0000000000301261	0.2856956903392304	1.30836093350113e-11	downregulated set	1.2785087719298247	0.3544620590357548	0.5179696455791258	1.0000000000301261	0.2856956903392304	1.30836093350113e-11
CDK1	CMGC	5	52	1	11	484	5472	1.08709472345836	0.12047765435757363	0.49307423178090704	0.6540485854412867	0.3070876932461447	0.18438998928227698	1.0277986476333585	0.039557658974006246	0.6393094555562504	1.0000000000301261	0.19428887218816807	1.30836093350113e-11	upregulated set	1.08709472345836	0.12047765435757363	0.49307423178090704	0.6540485854412867	0.3070876932461447	0.18438998928227698
