pathway	pval	padj	log2err	ES	NES	size	leadingEdge	timepoint	confidence_levels
FOXO1_-1	6.154363164673087e-5	0.001738607594020147	0.5384340963099162	-0.8479904339490145	-1.9656673445998913	9	TXNIP;CNR1;CCND2	2	A
SPI1_1	1.3394252098497056e-4	0.0030271009742603348	0.5188480777437918	0.7109110450705235	2.3650833776094	64	FOS;EGR2;LCP2;VAV1;ERAP2;DAPK2;ITGAM;CXCR2;MSR1;TLR4;ERG;CSF3R;RUNX1;TFEC;CIITA;MME;CD22	2	A
E2F4_1	1.7507165431822463e-4	0.0032037148179480477	0.5188480777437918	-0.4004022326274555	-1.5438303095718018	214	HMGN2;MCM7;ALDH5A1;RPS6;FAM210B;PRKCSH;PIGQ;HMGB1;RPS8;RRM1;RPS4X;SKP1;RPL23A;UNG;BUB3;MYC;METTL3;AKR7A2;FEN1;MFAP1;POLR2D;CDC25A;CHEK1;HMGB3;MBP;RPS15;MCM3;CREG1;VHL;CBX5;DROSHA;HLTF;PPIA;NFE2L1;CALM1;ACTG1;SRPRA;STAM;NPAT;RIPK2;PGRMC1;HCFC1;MCM6;NAP1L4;MSH2;STMN1;H2BC21;KHDRBS1;CSE1L;DUT;GNAS;GNPTG;PARK7;MYCL;SAYSD1;SMARCA4;PRPSAP1;APRT;SRSF8;PDXP;EIF4H;POLD2;BCL11A;SMC2;PLCG1;VCP;SRRM2;KDM6A;SIRPA;MAP3K7;H2BC11;NCL;YWHAH;RPA3;MLH1;LIN54;DHFR;UMPS;SLC2A13;ANTKMT;SS18L1;SLC25A14;H2AZ1;TSNAX;GPANK1;ADARB1;SMARCA5;PDXK;CFAP20;TMPO;HNRNPD;CALR;MAPRE1;CUX1;DERL2;RFC2;PRIM2;JUN;SFPQ;SMC4;RFC4;SP1;SLC35F6;VPS4A;ANAPC15;BACH1;MTHFD1;SUV39H1	2	A
SP1_1	2.2681166852729542e-4	0.0032037148179480477	0.5188480777437918	0.43764369670275755	1.8790291774037438	253	EGR1;FOS;CDKN1A;F3;SPRY2;LDLR;PIM1;CYP19A1;TGM4;VEGFA;CYP3A5;WT1;HMGA2;CYP27A1;CD44;KLK3;MCL1;MUC4;ABCC3;IL2RB;CYP17A1;ADH6;MUC5AC;PAX6;ESR1	2	A
SRF_1	2.228688025907102e-4	0.0032037148179480477	0.5188480777437918	0.9607981831826905	2.5876364240068046	8	EGR1;FOS;ACTC1	2	A
EPAS1_1	3.2420206099336953e-4	0.003663483289225076	0.49849310876659025	0.9077124332239559	2.6963018928478766	11	BHLHE40;VEGFA	2	A
MYC_1	3.110119393239998e-4	0.003663483289225076	0.49849310876659025	-0.36364935034458507	-1.4585807368797634	337	INSM1;ODC1;HBP1;HMGN2;PAICS;MCM7;MNX1;ID2;VAMP2;PTEN;EPHX1;RPL32;RPL3;ATP6V1G2;RPL13;RPS6;EIF4B;TOMM20;RPL10;NEFM;UBA52;FECH;THBS4;ESD;RPL6;RPL22;HNRNPA1;RPS16;POLE3;SRM;COX7A2L;RPS19;AKR1A1;CRIPT;RPL19;EIF3C;AKAP1;RPS15A;PTMA;RPS20;MFAP1;CCND2;FGF9;CDC25A;NFKBIL1;AIMP2;SRD5A1;TP53;RPS15;SNRPD3;LDHA;PSMB1;BBC3;GALT;VHL;RPL27;CBX5;SMARCAD1;HERPUD1;MET;NUP155;TRAP1;DFFA;ACO2;ACTG1;NAT10;RPL27A;RPL23;PPID;HINT1;ACOX1;PPP1R7;EIF4EBP2;NRAS;ATF7;PRDX3;THRAP3;ACADM;NIT1;GAPDH;CASP8AP2;TXN;NPM1;RPL26;MSH2;STMN1;CAD;TCF12;SPAST;CBX3;LDHB;APP;MTERF1;TUBG2;CLUH;QDPR;ZNF146;GSK3B;SRSF1;ALG5;MEN1;ARFGAP2;DCK;MYCL;CRAT;APEX1;PEX3;IL11RA;SURF6;ARF1;SLIT1;BSG;ARF4;NOP56;NAP1L1;ITGB1;SLBP;SFXN3;RBM8A;HSPD1;BAX;FXR1;DDX18;ADCY9;HDAC2;APC;HNRNPA2B1;POLD2;GNL3;EIF4E;MBD1;PHB;INSR;RBBP4;SLC25A28;SNRPB2;FPGS;NCL;DMAC2L;TSC2;PARP1;CMAS;ZNF271P;CDK4;DNPH1;TGFB2;POLB;AQR;PIK3C3;H2AZ1;NTHL1;CCT5;PFDN6;WDR36;HSPA9;PDHA1;ATAD3B;PKM;SMN1;MDM2;CDK6;LTA4H;HDAC3;RFC2;SEC23B;EIF4A1;MAN2A2;PPIF;CXXC1	2	A
ELK1_1	4.2260363330020434e-4	0.0043412918693566446	0.49849310876659025	0.8567094734437437	2.7650017207669753	24	EGR1;FOS;JUNB;NR4A1;IER2;VIL1;MCL1	2	A
TP53_1	7.057469937510826e-4	0.006645784191156027	0.47727081536286214	0.5158591275614158	2.017434517352091	176	EGR1;FOS;EPHA2;DUSP5;HIC1;CDKN1A;SERTAD1;ATF3	2	A
ATF2_1	0.0011797052966849599	0.008887113235026698	0.45505986738722953	0.8716408755579996	2.764032023225049	16	FOS;CDKN1A;ATF3	2	A
FLI1_1	0.0010408220295584812	0.008887113235026698	0.45505986738722953	0.8833202351049992	2.526298525148054	10	FOS;ERG	2	A
STAT3_1	0.0011617906914938468	0.008887113235026698	0.45505986738722953	0.6744764548370414	2.2419591506210916	60	FOS;JUNB;CDKN1A;ZFP36;PIM1;CYP19A1;VEGFA;MCL1;MUC4	2	A
TWIST1_1	0.001345283636706555	0.009501065684240044	0.45505986738722953	0.8842533989978224	2.626618327796718	11	FOS;CDKN1A;VEGFA;GLI1	2	A
STAT6_1	0.0034983172089193943	0.02196165803377175	0.4317076958033464	0.9287283439051843	2.501265440298627	8	FOS;ALOX15;SLC26A4	2	A
YY1_1	0.003466665167346953	0.02196165803377175	0.4317076958033464	-0.5216046513786685	-1.670847809811197	42	EGFR;CDK5RAP2;ERBB2;NARS1;MYC;APH1A;TP53;PTPA;RNF26;HCFC1;WDR82;CPSF2;HSF1;COQ5;COQ9;PRDM2;DNAJB4;ATXN10;RNF40	2	A
ARNTL_1	0.00482092514446584	0.028671817964454734	0.40701791892395395	0.8679941926006401	2.3774816260203804	9	BHLHE40;PER1;PER2	2	A
ESR1_-1	0.008354051264197467	0.047200389642715695	0.3807304007227924	-0.6993761548590557	-1.6211749733970924	9	CDKN1B;CD24;PTMA;TP53;CTNNB1;NQO1	2	A
E2F2_1	0.009245233050700944	0.04778449714453857	0.3807304007227924	-0.6472516518377737	-1.6679959302025302	14	MYCN;MCM7	2	A
FOXL2_1	0.009303176435219898	0.04778449714453857	0.3807304007227924	0.8593910707833267	2.6792557964839547	15	FOS;IL11;ATF3;CYP17A1	2	A
CEBPB_1	0.011372291111807872	0.053544537318095393	0.3807304007227924	0.7847388690964882	2.5934593798624146	21	FOS;CDKN1A;ALB;CSF3R;ABCB1;GADD45G	2	A
NR2F2_1	0.011279425511313536	0.053544537318095393	0.3807304007227924	0.8299641449639373	1.9590572512762512	6	MYH6;APOB;TF;PPARA;CETP;PENK	2	A
ESR1_1	0.01415496852079467	0.0639804577139919	0.3807304007227924	0.470038128363013	1.713739415967756	123	FOS;JUNB;CDKN1A;CDH1;CYP19A1;VEGFA;NOTCH2;TFAP2C;EGF;RUNX2;ERG;NID2;KDR;C3	2	A
KLF4_1	0.015810786716864127	0.06617107033354246	0.35248785758361917	0.8435073889049233	2.271747055369094	8	CDKN1A;ATF3;LAMA3;CDH1;NANOG	2	A
RELA_-1	0.015682343787595334	0.06617107033354246	0.35248785758361917	0.844250155446206	2.6320521582798975	15	EGR1;COL1A2;COL2A1;PGR;AR	2	A
HNF1A_1	0.018032084936474072	0.07026295164901966	0.35248785758361917	0.728593435100098	1.995655638662251	9	ALB;IGF1;HNF4A;UGT1A6;G6PC;MTTP	2	A
JUN_1	0.017455213378680758	0.07026295164901966	0.35248785758361917	0.5591389174085073	1.8465854733101466	72	FOS;F3;ATF3;RELB;CD44;RUNX2;VDR;PLAUR;CD82;NOX5;IER5;ABCB1;TNFRSF10A;ETS2;KRT16;ELN;SPI1;BATF3;IGF1	2	A
ESR2_1	0.022838420461469555	0.08602471707153532	0.35248785758361917	0.8405011499867723	2.5148374715426716	13	FOS;PGR	2	A
MITF_1	0.028323322317781063	0.09247423276940217	0.35248785758361917	0.7279952407635614	2.3317505831793466	29	FOS;STARD13;TRPM1;TYRP1;ITPR1;CDK2	2	A
MYCN_1	0.02857173166745731	0.09247423276940217	0.35248785758361917	-0.6338872605225948	-1.5860114136907724	12	NDRG1;MCM7;TP53;MCM3;MCM6;MCM4;CTSD;MDM2;MCM2;MCM5;NES	2	A
RXRA_1	0.02841838478503619	0.09247423276940217	0.35248785758361917	0.6497774371036301	1.7797744856885978	9	CXCR5;PLD1;HNF1A;ABCB11	2	A
SOX9_1	0.02755285777368146	0.09247423276940217	0.35248785758361917	0.6557009996477099	1.7959994342299432	9	CDKN1A;CEACAM1;HAPLN1;COL9A1;RGR	2	A
VDR_1	0.02864246147724846	0.09247423276940217	0.35248785758361917	0.8040902507522433	2.460687300445016	14	BHLHE40;CDKN1A;CDH1;PLD1	2	A
AR_1	0.032474804031354984	0.10193480154286426	0.26635065708852557	-0.3717164281901941	-1.3467561694725037	117	CCNG2;SOX4;PNRC1;NDRG1;EGFR;CPT2;PNPLA4;ZCCHC9;GLRX;ATP2B4;SUOX;HNRNPA1;CITED2;MYC;RBPMS;THRA;SERPINI1;UBE2D3;LIFR;SCAP;ATF6;CDH2;NPAT;ESRRA;PPP2R5D;H2BC21;IGF1R;MRPS27;PIN1;C1orf21;SMARCA2;CYCS;AKT1;FAM13A;AKR1B1;SLC25A11;KCNH2;BABAM2;EIF3I;BANF1;APPBP2;CDKL5;STK39;RBMX;COASY;PTPRM;ACAD10;ATM;VAPA;MED1;PTPN9;AP2M1;SORD;ABCE1;NPEPPS;GTF2F1;NUP214;JUN	2	A
STAT1_1	0.03879528023504217	0.11848288287999365	0.3217759180753611	0.32083798953685155	1.379768552897681	245	FOS;JUNB;CDKN1A;PIM1;CYP19A1;IL1R1;VEGFA;OAS1;ELF5;CASP4;MCL1;MUC4	2	A
SOX10_1	0.04350518061165902	0.12937066866098604	0.3217759180753611	0.7889584676631601	2.364195362418414	12	EGR2;MITF;SOX6;PDGFRA	2	A
CDX2_1	0.044706934102027134	0.1295354757315145	0.3217759180753611	0.6007310021046459	1.7844331296798752	11	REG4;ABCB1;CFTR;LCT;SLC15A1;MUC2;SLC9A2;KLF4	2	A
NFKB1_1	0.054344946354766444	0.1535244734522152	0.3217759180753611	0.40308270186773	1.4278183195808591	105	JUNB;F3;GADD45A;ATF3;VEGFA;WT1;ELF3;KLK3;IL1RN;VWF;NOS1;MICA;IER3;BIRC3;CCL22;PLAUR;ABCB1;CFTR;TNFRSF10A;GADD45G	2	A
KMT2A_1	0.058423913043478264	0.16102200424178154	0.21654283673534816	-0.6443579030849301	-1.4463295776667742	8	CDKN1B	2	A
FOXM1_1	0.06390538313786716	0.17193591177569023	0.2878051305355643	0.6821966522270478	2.2145107884092066	32	FOS;CDKN1A;VEGFA;ESR1;LAMA4	2	A
FOXO4_1	0.07737517611739347	0.19429766447256583	0.2878051305355643	0.6307684949257789	1.890162805249023	12	CDKN1A;SPRY2;GADD45A;BCL2L11	2	A
RUNX1_1	0.07666238628093094	0.19429766447256583	0.2878051305355643	0.6256027168585847	2.02349604963473	17	LCP2;HIVEP3;KLK3;FYB1;MECOM;CSF1R;SPI1;PRR5L;RORC	2	A
TFAP2C_1	0.07506702412868632	0.19429766447256583	0.1882041463084906	-0.5689429504381169	-1.3822334335400672	11	CRABP2;ERBB2;RET;MYC;MMP2	2	A
JUN_-1	0.08157086550731761	0.20038060439841063	0.2878051305355643	0.6435337492460075	1.6082356726113276	7	CDKN1A;CYP19A1;VEGFA;PGR	2	A
MYC_-1	0.0835525235362076	0.20088159914024378	0.2878051305355643	0.6601025431464282	2.1481954788074242	22	JUNB;CDKN1A;GADD45A	2	A
SREBF2_1	0.0886981390849821	0.20881020242922868	0.2878051305355643	0.5648262075834624	1.6925599448808042	12	LDLR;STARD4;INSIG1;PCSK9	2	A
PPARA_1	0.09079445145018916	0.20938312273206888	0.16440575583821013	-0.5289413940753096	-1.3825174837134382	15	NFKBIA;MYC;FABP3;ACOX1;CYP4A11;FADS2	2	A
REL_1	0.10077519379844961	0.2277519379844961	0.28201335001172506	0.5203138013743444	1.4251667961348629	9	F3;IER3;BIRC3;CCL2;IL1B;IL2RA	2	A
PAX8_1	0.10526315789473684	0.23312451765250075	0.27128855468895297	0.5281814484633316	1.4225063894282066	8	WT1;TPO;TERT;GATA3;SLC5A5	2	A
SMAD4_1	0.10727853909672602	0.23312451765250075	0.2878051305355643	0.46521629417954746	1.503819751858371	19	CDKN1A;ZFP36;TGFB1;PTHLH;TNFRSF11B	2	A
HIF1A_1	0.1125551111504791	0.2399759916981913	0.2878051305355643	0.3865233153137463	1.4263282130722152	132	BHLHE40;NR4A1;CDKN1A;VEGFA;BHLHE41;NR4A3;KLK3;MCL1	2	A
ATF4_1	0.11981566820276497	0.24872177003324547	0.28201335001172506	0.4295300301265429	1.3144533083237366	14	ATF3;VEGFA;MCL1;DDR2;NUPR1	2	A
WT1_-1	0.1210592686002522	0.24872177003324547	0.14040623852334236	-0.5024731778192041	-1.3133363378499248	15	MYCN;EGFR;MYC;IGF1R;UBE2I;CIAO1	2	A
GATA3_1	0.12700228832951946	0.2523125996810207	0.12944288774504625	-0.37515755896042485	-1.2623372151688257	58	RBMS1;EGFR;VAPB;ZNF507;NCOA3;MYC;APBA1;ARNT2;BLCAP;SEPTIN7;BCAS3;TET2;SH3KBP1;ITPK1;ATXN10;MAF;ZNF217;GREB1;FBXO11;TLR5;SLC24A3;ZXDC;ATP2B1;FNDC3B;ZEB1;KMT2E;MDM2;NETO1	2	A
STAT5B_1	0.12727272727272726	0.2523125996810207	0.27128855468895297	0.45074612296753125	1.3486635208163227	13	PIM1;ESR1;IGF1;ESR2;PRF1;IL2RA	2	A
ATF1_1	0.1347159663369266	0.2580153253571645	0.24924655438329513	0.46165523001095926	1.4932120802019337	17	PCSK1;PLAUR;CIITA;CFTR	2	A
WT1_1	0.134052340886991	0.2580153253571645	0.24924655438329513	0.41225076034053687	1.3072749742841738	16	CDKN1A;IL2RB;VDR;ABCB1	2	A
PAX6_1	0.15625	0.26703980099502483	0.22496609354031374	0.44358516784193713	1.3176414510964007	11	PCSK1;NANOG	2	A
PGR_1	0.15602836879432624	0.26703980099502483	0.21392785549235627	0.5384763834791061	1.3456899964989801	7	VEGFA;KLK3;ESR1	2	A
PPARG_-1	0.15833333333333333	0.26703980099502483	0.1275053153001827	-0.5867699333612582	-1.2745419941632101	7	EGFR;MYC	2	A
RFX5_1	0.15789473684210525	0.26703980099502483	0.21925034670375515	0.47523408615205004	1.2799077400241146	8	HLA-DQB1;CD74;HLA-DMB;HLA-DMA;HLA-DOA	2	A
SMAD3_1	0.1557477230875213	0.26703980099502483	0.24924655438329513	0.4650655046256456	1.5009836594782462	24	CDKN1A;ZFP36;VEGFA;COL3A1;GLI2;COL6A3	2	A
SOX2_1	0.14184397163120568	0.26703980099502483	0.22496609354031374	0.5480081983335438	1.3695106658758291	7	NANOG;HHAT;GLI2	2	A
SP1_-1	0.1554140127388535	0.26703980099502483	0.12267918956880833	-0.49520721360900777	-1.2761707360057668	14	EGFR;SOD2;PRKCE;CRMP1;APEX1;POLB;CDK6	2	A
TCF7L2_1	0.1444209285302662	0.26703980099502483	0.24924655438329513	0.402680766178703	1.2769278771400068	16	TCF7;CD44;ABCB1;GLI2;SNAI2	2	A
ATF6_1	0.19466666666666665	0.31790281329923276	0.11056471633661853	-0.5238244239330827	-1.252349845727762	10	RTN3;SEL1L;DNAJC3;ATP2A2;HSP90B1;HSPA5;CALR	2	A
E2F3_1	0.1969309462915601	0.31790281329923276	0.10714023727672473	-0.4874918981443932	-1.2456460963004257	13	MYCN;MCM7	2	A
HNF4A_1	0.19548872180451127	0.31790281329923276	0.28201335001172506	0.43419842399096675	1.4388071140130072	54	CDKN1A;LDLR;ALDOB;CYP27A1;ADAMTS1;HNF1A;APOB;C3;CYP8B1;MME;CEACAM1;CYP2B6;SERPINA1;PCSK9;PKLR;TGFA;UGT1A6;CYP2C9;G6PC;TCF7L2;GHR	2	A
GATA2_1	0.20239520958083831	0.3182283666154634	0.10135074379709887	-0.425620781333608	-1.2311497330191088	24	ARRDC4;ACKR1;HMGB1;FOXO3;MYC	2	A
LEF1_1	0.20276497695852536	0.3182283666154634	0.21392785549235627	0.37146020841434735	1.1367472949842792	14	MITF;AR;NT5E;SNAI2;DCT;RAG2	2	A
RARA_1	0.21568627450980393	0.33387053451517595	0.24891111443470243	0.38275329751654463	1.2046702782835812	28	CDKN1A;CXCR5;IER3;GPRC5A;BTG2;TPO;HNF4A;PLAT;NR1I3;RARG;SFTPB	2	A
STAT1_-1	0.22933333333333333	0.3490214067278287	0.10027910675413045	-0.5138434802645444	-1.2284875882758106	10	NAA35;RPS24;PRKCE;HCFC1	2	A
TFAP2A_1	0.231651376146789	0.3490214067278287	0.09082414190071554	-0.35365999682074145	-1.174840861354767	52	EGFR;F2R;CRABP2;MPG;ERBB2;BACE1;MYC;TIMP2;PRKCA;HIP1;FMR1;OAT;GUSB;MMP2;L1CAM;APP;SNAP91	2	A
FOXO3_1	0.24504084014002334	0.3564306064306064	0.0886261133285098	-0.37997214053918815	-1.169135826541881	33	TXNIP;CCNG2;HBP1;BNIP3L;SOD2;PINK1;CITED2;JAK1;GALT;CBLB;PRDX3;CAT;RBL2	2	A
NR5A1_1	0.24603174603174602	0.3564306064306064	0.17821987495197314	0.39856690601632005	1.1399025481649512	10	CYP19A1;CYP17A1;MC2R;AMHR2	2	A
POU2F1_1	0.24550898203592814	0.3564306064306064	0.22205604614524838	0.34791243276569733	1.122875963314005	24	GADD45A;CXCR5;VWF;MS4A2;POU2AF1;GCM1;SPI1;LCT	2	A
SREBF1_1	0.2604166666666667	0.37249472573839665	0.19991523130966152	0.3319396750360681	1.0730007654289806	19	LDLR;INSIG1	2	A
ETS1_-1	0.26762589928057556	0.37335464961364245	0.09560314922043013	-0.5667478898541292	-1.1723361669616823	6	NDRG1;BAX;TIMP1;MDM2	2	A
IRF1_1	0.26732673267326734	0.37335464961364245	0.19189224038483796	0.33874769878588057	1.0956708016839212	17	CIITA;OGN;CEACAM1;PSMB9;CASP7;TAP1;IL15;HLA-G;IFIT3	2	A
CTCF_1	0.2829763246899662	0.3862564827911363	0.07892096381800347	-0.32192658176334	-1.118640469224824	79	CNIH1;PBXIP1;ASAP2;ANKRD46;TBC1D14;PTPA;ATN1;BBC3;GALT;HEBP2;AHCYL1;NBN;RAD21;NCBP3;TYSND1;RBL2;IPO13;APP;PPARD;CELSR3;ETNK2;ABCA2;TSFM;KSR1;TMBIM6;B4GALNT1;RPL39L;DIP2B;FBXO7;HSPA5;GAS7;SMIM7;EPHB1;PMPCB;MRPL17;NES;NF1;RPP30;LRRC59;DMPK;HS1BP3;TRAPPC6A;ELP5;CEP135;ATXN7;POMT2	2	A
NFKB1_-1	0.2857142857142857	0.3862564827911363	0.16440575583821013	0.38165444107119634	1.0915328476311403	10	CYP19A1;COL1A2;AR;COL1A1;SERPINA3;FN1;THBD	2	A
STAT5A_1	0.2871287128712871	0.3862564827911363	0.1847064712077387	0.3322231484981689	1.074567309999738	17	PIM1;ESR1;IGF1;ESR2;PRF1;IL2RA	2	A
ERG_1	0.30434782608695654	0.38825697224954625	0.08504274637643215	-0.5089495039937544	-1.1423910805482547	8	VIM	2	A
ETV4_1	0.30563002680965146	0.38825697224954625	0.08407455779107234	-0.4703883372915199	-1.142797333284439	11	VIM;TIMP2;SYN2;MMP2	2	A
MYB_1	0.30579531442663377	0.38825697224954625	0.07955646772359566	-0.41463846445100533	-1.1334797741156688	18	NMU;ERBB2;MYC	2	A
PPARG_1	0.30409356725146197	0.38825697224954625	0.19578900214894943	0.3080501692801015	1.0144541714103976	26	CDKN1A;CYP27A1	2	A
RELA_1	0.2962962962962963	0.38825697224954625	0.2529611230696109	0.36761950690485723	1.2385571568618863	89	NR4A1;CDKN1A;F3;SNAI1;VEGFA;WT1;ELF3;KLK3;MCL1;EPAS1;MICA;IER3;BIRC3;PLAUR;ABCB1;CFTR;TNFRSF10A;GADD45G	2	A
EGR1_1	0.3333333333333333	0.4185185185185185	0.23112670967383428	0.30896004369325436	1.0928111309576223	100	NAB2;CDKN1A;F3;LDLR;ATF3;VEGFA;WT1;CD44;IL2RB	2	A
SP3_1	0.3384615384615385	0.42028740490278954	0.21392785549235627	0.3161442159435913	1.042166134484581	55	CDKN1A;TGM4;VEGFA;CYP3A5;HMGA2;CYP27A1;KLK3;CYP17A1;PADI1;KDR;PLAUR;COL2A1;SLC1A3;AGTR1;PLAT;SLC19A3;MUC2;NOX4	2	A
CTCF_-1	0.34416365824308065	0.4227227541463925	0.0721797965581253	-0.38901464118270845	-1.1090244498479314	22	ZNHIT2;MYC;COMMD2;ZNF462;TRO;ZNF763;AKT1;RBMS3	2	A
CEBPA_1	0.39622641509433965	0.48143639683505784	0.21925034670375515	0.2978625259122659	1.0515873309845771	111	CDKN1A;F3;LDLR;GADD45A;PER2;CXCR2;ALB;MSR1;APOB;CSF3R;ADH1B;CDK2;LEP;ABCB1;CFTR;MME;TF;ELN;SPI1;ENPP3;HAMP;IGF1;HNF4A;IGF2;CSF1	2	A
YY1_-1	0.4011904761904762	0.48228216818642355	0.06407037504997216	-0.3563530161068383	-1.0537740402248408	27	MRPS18B;MRPS10;IRAK1;DNAJA3;PPP2R1A;SNX27;HNRNPL;ATP13A1;TNFRSF10B;RPRD2;KAT6A;PSMD8;RANBP10;MICU2;MKLN1;CREBBP;FDPS;TTC17;SRP68;AFG1L;RAVER1	2	A
NFIC_1	0.408641975308642	0.4860688758934373	0.06494076846128988	-0.3860302088715028	-1.0637581229217912	19	HMGB1;MYC;TP53;GTF3C2;POLD2;COL18A1;ALAS1;SMUG1;GTF3C1;JUN	2	A
GLI2_1	0.4166666666666667	0.4904513888888889	0.13355495455759195	0.3379671420834086	0.9665870413263283	10	GLI1;FOXE1;WNT2B	2	A
E2F1_1	0.42574257425742573	0.49090725399070523	0.21654283673534816	0.2256916428448414	1.0006263904437032	299	BHLHE40;HIC1;MAP3K14;CDKN1A;KLF10;PIK3R5;DAPK2;PEG3;MUC4	2	A
FOS_1	0.424	0.49090725399070523	0.19381330272531053	0.28124750755024197	0.9412090949768536	62	CDKN1A;BCL2L11;CDH1;VEGFA;RUNX2;NOS1;LOXL4;VDR;IL4R;PLAUR;PGR;MELTF	2	A
FOXA1_1	0.5125	0.5849747474747474	0.054793950077336284	-0.3621094981952038	-0.9719649841149157	17	CCNG2;RET;MYC	2	A
TP53_-1	0.5230769230769231	0.59107692307692306	0.16957064440562838	0.25047934133310856	0.8257025552286127	55	SSTR2;GADD45A;VEGFA;KLK3	2	A
EGR1_-1	0.5319148936170213	0.5951127027596377	0.10882012676916121	0.3651819736684709	0.9126151934321245	7	COL2A1;AR;PTGS2;FAS	2	A
JUND_1	0.5806451612903226	0.6432637571157496	0.052375908409799665	-0.4030713533988455	-0.93433152686652865	9	SOX4;CLU	2	A
GATA2_-1	0.64	0.702135922330097	0.04754341942013011	-0.3672073432085977	-0.8779125955305518	10	EFCAB2;APEX1;TGFB2	2	A
E2F1_-1	0.66015625	0.7102693658289576	0.10135074379709887	0.2838778614473531	0.8432410829050048	11	VEGFA;AR;TERT	2	A
FOSL2_1	0.6618705035971223	0.7102693658289576	0.04949048661354951	-0.4199945041879847	-0.868772087199906	6	CLU	2	A
FOXO1_1	0.6725559481743227	0.7102693658289576	0.039597912396119206	-0.2926286755691883	-0.8809793865210394	30	CCNG2;CDKN1B;CDKN1C;RPS6KA3	2	A
GATA1_1	0.668010752688172	0.7102693658289576	0.045953808103906306	-0.3714909182092251	-0.861127127742113	9	AGGF1	2	A
E2F4_-1	0.7084398976982097	0.7412380411101639	0.04098838733747214	-0.32213108406355595	-0.8231138381748874	13	KATNAL1;LUC7L;IKBKG	2	A
AR_-1	0.837410071942446	0.8646212121212122	0.03871667400425939	-0.35101634168628293	-0.7260885482243687	6	NCOA2	2	A
FOSL1_1	0.8416666666666667	0.8646212121212122	0.03683896068705055	-0.33308837648153966	-0.7235120606154049	7	CLU;NQO1;GCLC	2	A
USF2_1	0.8833922261484098	0.899309203196129	0.026394713977627656	-0.23123245973132345	-0.6961417233687592	30	FMR1;ATP5F1A;ABCA1;CTSB;APC;TGFB2;CTSD;TCN2	2	A
USF1_1	0.8965116279069767	0.9045161960132889	0.024919740580511007	-0.21861266447425404	-0.7002784401334337	42	ID4;FMR1;ABCA1;SERBP1;APEX1;CTSB;APC;CDK4;TGFB2;CTSD;TCN2	2	A
TAL1_1	0.9310344827586207	0.9310344827586207	0.09466462231533423	0.20488592586235604	0.6497070939096666	16	ALDH1A2;ERG	2	A
ETS1_1	1.8307794963800562e-4	0.020687808309094634	0.5188480777437918	0.8015464723981502	2.0365521104419795	112	EGR1;FOS;ETV4;CDKN1A;DUSP6;SPRY2;EGR2;ETS2;ECE1;MMP1;TGFBR2;PTHLH;ABCB1;FLT1;VEGFA;BCL2;CASP8;RUNX1;ASAP1;VWF;SLC19A1;TNC	6	A
CREB1_1	0.0029282711228697683	0.09427284391863973	0.4317076958033464	0.8648293935400545	2.0446836799122674	56	PCSK1;EGR1;FOS;SPRY2;AQP3;NR4A3;BDNF;FLT1;VEGFA;BCL2	6	A
ETS2_1	0.004139998141947312	0.09427284391863973	0.40701791892395395	0.8884464436365472	1.9448974169941682	23	EGR1;FOS;PTHLH;VWF	6	A
SRF_1	0.0022977168288718557	0.09427284391863973	0.4317076958033464	0.9627318228944655	1.7959038661675413	8	EGR1;FOS;DMD;SAMD4A	6	A
TP53_1	0.004171364775161049	0.09427284391863973	0.40701791892395395	0.6932652152325658	1.8460334570748662	175	EPHA2;EGR1;FOS;DUSP5;CDKN1A;SERTAD1;TGFB1;ADGRB1;KRT8;HIC1;LITAF;ADGRB2;PLK3;FLT1;CX3CL1;GHR;HIPK2;BCL2L14;E2F7;CASP10;PPM1J;BAK1;CASP3;RNF144B;TP53TG5;ALOX5;PLAGL1;CCNA2;CAV1;CCNA1	6	A
KMT2A_1	0.005233893612774687	0.09473861669369428	0.40701791892395395	-0.8486971843225034	-1.6359523202471535	9	CDKN1B	6	A
SP1_1	0.005868763865981062	0.09473861669369428	0.40701791892395395	0.6352654760355745	1.7563219450307692	251	EGR1;FOS;CDKN1A;SPRY2;PPL;ACAN;ETS2;EZR;TGFB1;TGFBR2;IGFBP4;PTHLH;FURIN;TIMP1;ABCB1;TPMT;ALDOA;VEGFA;BCL2;KRT18;CD28;LCAT;KRT16;CYP2F1;SLC19A1;SLC19A3;AR;LDLR;ALOX5;CCN2;COL2A1;CAV1;CCNA1;MME;CCK;F3;THBD	6	A
SPI1_1	0.009143901469226426	0.12702089144641832	0.3807304007227924	0.7957265443954896	1.9277845218067315	65	FOS;PTPRE;EGR2;TGFBR2;ERAP2;KCNMA1;RUNX1;B2M;CD47;PTPRC;MME	6	A
STAT6_1	0.010116708168298804	0.12702089144641832	0.3807304007227924	0.9335107160008481	1.7413940872281002	8	FOS;SLC26A4	6	A
E2F2_1	0.014521515024042576	0.16409311977168112	0.3807304007227924	-0.7908140243143933	-1.64402530515907	14	MYCN;MCM7	6	A
ATF1_1	0.0194571258573733	0.19987774744392572	0.35248785758361917	0.8976019243689222	1.8614076945312943	17	PCSK1;FLT1;BCL2	6	A
TWIST1_1	0.021668713973511278	0.20404705658389785	0.35248785758361917	0.8974930332500449	1.7706156406264533	11	FOS;CDKN1A;VEGFA	6	A
